X_MIN000;Y_MIN000;TOT_P
3437000;3406000;25
3437000;3408000;26
3437000;3409000;14
3437000;3410000;165
3437000;3411000;136
3437000;3412000;29
3437000;3413000;25
3437000;3414000;110
3437000;3415000;13
3437000;3416000;180
3437000;3417000;25
3437000;3418000;32
3437000;3419000;69
3437000;3420000;88
3437000;3422000;44
3437000;3423000;15
3437000;3427000;25
3437000;3430000;111
3437000;3431000;29
3437000;3432000;48
3437000;3433000;9
3437000;3434000;15
3437000;3435000;31
3437000;3436000;10
3437000;3437000;111
3437000;3438000;134
3437000;3439000;34
3437000;3440000;145
3437000;3441000;4
3438000;3240000;258
3438000;3241000;846
3438000;3243000;30
3438000;3244000;38
3438000;3245000;242
3438000;3246000;70
3438000;3253000;31
3438000;3254000;15
3438000;3256000;17
3438000;3258000;109
3438000;3259000;35
3438000;3260000;9
3438000;3261000;901
3438000;3262000;42
3438000;3263000;2
3438000;3264000;36
3438000;3266000;13
3438000;3268000;45
3438000;3269000;77
3438000;3270000;3
3438000;3271000;50
3438000;3272000;4
3438000;3273000;23
3438000;3274000;15
3438000;3275000;11
3438000;3276000;33
3438000;3278000;19
3438000;3279000;13
3438000;3318000;4
3438000;3319000;1398
3438000;3320000;16
3438000;3321000;47
3438000;3322000;130
3438000;3323000;17
3438000;3326000;27
3438000;3327000;146
3438000;3346000;39
3438000;3347000;22
3438000;3348000;7
3438000;3350000;18
3438000;3351000;7
3438000;3355000;7
3438000;3356000;17
3438000;3357000;4
3438000;3358000;47
3438000;3359000;26
3438000;3360000;40
3438000;3361000;109
3438000;3362000;54
3438000;3364000;151
3438000;3365000;20
3438000;3366000;25
3438000;3367000;25
3438000;3368000;21
3438000;3370000;12
3438000;3371000;17
3438000;3372000;9
3438000;3373000;28
3438000;3374000;37
3438000;3375000;16
3438000;3376000;503
3438000;3377000;35
3438000;3378000;38
3438000;3379000;43
3438000;3380000;58
3438000;3381000;15
3438000;3382000;5
3438000;3384000;199
3438000;3385000;24
3438000;3386000;18
3438000;3388000;33
3438000;3391000;21
3438000;3392000;70
3438000;3394000;8
3438000;3401000;51
3438000;3404000;5
3438000;3405000;6
3438000;3408000;2
3438000;3409000;13
3438000;3411000;10
3438000;3413000;12
3438000;3415000;16
3438000;3416000;262
3438000;3418000;24
3438000;3426000;51
3438000;3427000;6
3438000;3428000;230
3438000;3429000;469
3438000;3430000;380
3438000;3431000;50
3438000;3432000;6
3438000;3433000;43
3438000;3436000;326
3438000;3437000;361
3438000;3438000;50
3438000;3439000;43
3438000;3440000;394
3438000;3441000;51
3439000;3241000;180
3439000;3242000;7
3439000;3243000;6
3439000;3244000;60
3439000;3246000;156
3439000;3247000;14
3439000;3249000;24
3439000;3250000;70
3439000;3252000;49
3439000;3253000;64
3439000;3254000;34
3439000;3255000;5
3439000;3256000;1
3439000;3257000;6
3439000;3258000;38
3439000;3259000;29
3439000;3260000;13
3439000;3261000;206
3439000;3262000;109
3439000;3263000;14
3439000;3264000;29
3439000;3265000;12
3439000;3266000;17
3439000;3267000;4
3439000;3269000;20
3439000;3271000;27
3439000;3272000;2
3439000;3273000;18
3439000;3274000;23
3439000;3275000;2
3439000;3276000;9
3439000;3277000;19
3439000;3279000;5
3439000;3280000;11
3439000;3318000;158
3439000;3319000;382
3439000;3322000;28
3439000;3327000;16
3439000;3344000;3
3439000;3346000;14
3439000;3347000;43
3439000;3349000;490
3439000;3350000;126
3439000;3356000;36
3439000;3360000;12
3439000;3361000;86
3439000;3362000;7
3439000;3363000;36
3439000;3364000;54
3439000;3365000;3
3439000;3366000;3
3439000;3367000;31
3439000;3369000;44
3439000;3371000;129
3439000;3372000;64
3439000;3373000;29
3439000;3374000;27
3439000;3375000;74
3439000;3376000;354
3439000;3377000;10
3439000;3381000;2
3439000;3383000;27
3439000;3384000;39
3439000;3388000;32
3439000;3392000;39
3439000;3393000;220
3439000;3394000;293
3439000;3396000;8
3439000;3397000;2
3439000;3398000;15
3439000;3399000;16
3439000;3400000;66
3439000;3401000;24
3439000;3403000;4
3439000;3406000;16
3439000;3407000;26
3439000;3412000;10
3439000;3414000;45
3439000;3425000;42
3439000;3426000;25
3439000;3427000;11
3439000;3428000;25
3439000;3429000;12
3439000;3433000;16
3439000;3434000;50
3439000;3435000;30
3439000;3436000;17
3439000;3437000;29
3439000;3438000;18
3439000;3439000;220
3439000;3441000;292
3440000;3241000;1626
3440000;3243000;47
3440000;3244000;46
3440000;3245000;33
3440000;3246000;25
3440000;3248000;63
3440000;3249000;29
3440000;3250000;23
3440000;3251000;19
3440000;3252000;52
3440000;3253000;22
3440000;3254000;20
3440000;3255000;13
3440000;3256000;40
3440000;3257000;9
3440000;3258000;14
3440000;3259000;62
3440000;3260000;3
3440000;3261000;27
3440000;3262000;84
3440000;3263000;10
3440000;3265000;46
3440000;3266000;21
3440000;3267000;13
3440000;3269000;31
3440000;3272000;7
3440000;3273000;24
3440000;3274000;54
3440000;3276000;13
3440000;3277000;18
3440000;3278000;281
3440000;3279000;8
3440000;3280000;40
3440000;3317000;2
3440000;3318000;64
3440000;3325000;8
3440000;3327000;37
3440000;3344000;8
3440000;3345000;24
3440000;3346000;14
3440000;3348000;32
3440000;3349000;124
3440000;3350000;39
3440000;3359000;14
3440000;3360000;2
3440000;3362000;23
3440000;3363000;20
3440000;3364000;7
3440000;3365000;26
3440000;3366000;65
3440000;3368000;17
3440000;3369000;45
3440000;3371000;15
3440000;3372000;4
3440000;3373000;56
3440000;3375000;44
3440000;3376000;10
3440000;3377000;28
3440000;3382000;7
3440000;3383000;15
3440000;3384000;5
3440000;3385000;35
3440000;3387000;7
3440000;3390000;4
3440000;3393000;27
3440000;3394000;338
3440000;3396000;8
3440000;3398000;35
3440000;3399000;88
3440000;3400000;66
3440000;3401000;12
3440000;3402000;19
3440000;3404000;20
3440000;3405000;10
3440000;3407000;4
3440000;3408000;32
3440000;3409000;25
3440000;3412000;7
3440000;3422000;23
3440000;3423000;25
3440000;3426000;79
3440000;3427000;40
3440000;3428000;145
3440000;3429000;71
3440000;3430000;102
3440000;3431000;2
3440000;3433000;213
3440000;3434000;48
3440000;3435000;9
3440000;3436000;35
3440000;3438000;780
3440000;3439000;300
3441000;3241000;2513
3441000;3242000;431
3441000;3243000;260
3441000;3244000;159
3441000;3246000;38
3441000;3247000;14
3441000;3248000;101
3441000;3249000;29
3441000;3253000;28
3441000;3256000;101
3441000;3259000;36
3441000;3263000;25
3441000;3264000;62
3441000;3265000;35
3441000;3268000;25
3441000;3269000;40
3441000;3272000;15
3441000;3273000;20
3441000;3274000;14
3441000;3275000;10
3441000;3277000;15
3441000;3278000;66
3441000;3279000;10
3441000;3318000;26
3441000;3328000;17
3441000;3344000;19
3441000;3345000;14
3441000;3346000;25
3441000;3348000;3
3441000;3349000;22
3441000;3350000;32
3441000;3351000;11
3441000;3352000;56
3441000;3360000;16
3441000;3361000;1
3441000;3365000;68
3441000;3366000;4
3441000;3367000;9
3441000;3368000;32
3441000;3369000;16
3441000;3370000;57
3441000;3371000;407
3441000;3372000;29
3441000;3373000;19
3441000;3374000;45
3441000;3375000;29
3441000;3376000;51
3441000;3377000;12
3441000;3385000;17
3441000;3386000;25
3441000;3387000;19
3441000;3389000;5
3441000;3392000;206
3441000;3393000;135
3441000;3394000;10
3441000;3397000;1217
3441000;3398000;650
3441000;3399000;81
3441000;3401000;19
3441000;3402000;53
3441000;3407000;88
3441000;3408000;192
3441000;3411000;88
3441000;3412000;256
3441000;3413000;42
3441000;3414000;97
3441000;3415000;5
3441000;3416000;47
3441000;3417000;87
3441000;3419000;4
3441000;3420000;2
3441000;3421000;374
3441000;3422000;47
3441000;3423000;11
3441000;3424000;19
3441000;3425000;301
3441000;3426000;28
3441000;3427000;81
3441000;3428000;26
3441000;3430000;20
3441000;3431000;51
3441000;3432000;173
3441000;3433000;307
3441000;3434000;62
3441000;3435000;46
3441000;3436000;8
3441000;3437000;4
3441000;3438000;46
3442000;3240000;578
3442000;3241000;3189
3442000;3242000;2141
3442000;3243000;438
3442000;3244000;167
3442000;3246000;54
3442000;3247000;40
3442000;3248000;50
3442000;3249000;2
3442000;3250000;31
3442000;3251000;13
3442000;3254000;31
3442000;3255000;39
3442000;3258000;49
3442000;3261000;32
3442000;3262000;33
3442000;3265000;32
3442000;3266000;6
3442000;3267000;23
3442000;3268000;5
3442000;3271000;43
3442000;3275000;6
3442000;3277000;15
3442000;3279000;41
3442000;3318000;19
3442000;3325000;29
3442000;3347000;47
3442000;3348000;17
3442000;3349000;4
3442000;3350000;10
3442000;3352000;60
3442000;3362000;39
3442000;3365000;204
3442000;3366000;243
3442000;3367000;18
3442000;3369000;21
3442000;3371000;32
3442000;3372000;7
3442000;3373000;96
3442000;3374000;51
3442000;3375000;27
3442000;3376000;182
3442000;3377000;3
3442000;3385000;8
3442000;3386000;26
3442000;3388000;4
3442000;3390000;6
3442000;3391000;23
3442000;3393000;77
3442000;3395000;3
3442000;3396000;45
3442000;3397000;1262
3442000;3398000;68
3442000;3399000;12
3442000;3402000;34
3442000;3406000;33
3442000;3407000;14
3442000;3408000;56
3442000;3409000;18
3442000;3412000;21
3442000;3413000;20
3442000;3414000;26
3442000;3415000;30
3442000;3416000;235
3442000;3417000;33
3442000;3418000;42
3442000;3420000;68
3442000;3421000;72
3442000;3422000;76
3442000;3423000;5
3442000;3425000;7
3442000;3426000;19
3442000;3427000;423
3442000;3429000;42
3442000;3430000;50
3442000;3431000;222
3442000;3432000;287
3442000;3433000;743
3442000;3435000;95
3442000;3436000;1046
3442000;3437000;31
3443000;3240000;363
3443000;3241000;904
3443000;3242000;36
3443000;3243000;178
3443000;3246000;271
3443000;3247000;309
3443000;3248000;39
3443000;3249000;13
3443000;3250000;27
3443000;3251000;71
3443000;3252000;16
3443000;3255000;21
3443000;3256000;3
3443000;3257000;8
3443000;3260000;28
3443000;3262000;32
3443000;3263000;224
3443000;3267000;20
3443000;3269000;34
3443000;3271000;24
3443000;3273000;40
3443000;3274000;37
3443000;3275000;9
3443000;3276000;5
3443000;3327000;124
3443000;3347000;8
3443000;3348000;59
3443000;3349000;10
3443000;3352000;79
3443000;3364000;21
3443000;3365000;23
3443000;3366000;119
3443000;3367000;45
3443000;3372000;37
3443000;3373000;672
3443000;3374000;223
3443000;3375000;24
3443000;3376000;949
3443000;3377000;68
3443000;3393000;85
3443000;3394000;92
3443000;3397000;46
3443000;3398000;15
3443000;3407000;40
3443000;3411000;116
3443000;3413000;214
3443000;3414000;7
3443000;3415000;69
3443000;3416000;57
3443000;3417000;123
3443000;3418000;107
3443000;3419000;115
3443000;3420000;606
3443000;3421000;163
3443000;3422000;49
3443000;3423000;75
3443000;3424000;41
3443000;3426000;70
3443000;3427000;68
3443000;3428000;59
3443000;3429000;64
3443000;3430000;383
3443000;3431000;62
3443000;3432000;1340
3443000;3433000;118
3443000;3434000;50
3443000;3435000;469
3443000;3436000;52
3444000;3240000;335
3444000;3241000;884
3444000;3242000;62
3444000;3243000;43
3444000;3245000;16
3444000;3246000;11
3444000;3247000;26
3444000;3248000;63
3444000;3249000;60
3444000;3251000;90
3444000;3252000;276
3444000;3253000;42
3444000;3254000;18
3444000;3255000;37
3444000;3256000;236
3444000;3257000;44
3444000;3258000;35
3444000;3259000;56
3444000;3263000;57
3444000;3265000;37
3444000;3266000;17
3444000;3267000;35
3444000;3268000;35
3444000;3269000;52
3444000;3270000;61
3444000;3272000;44
3444000;3348000;10
3444000;3349000;32
3444000;3351000;39
3444000;3352000;92
3444000;3363000;14
3444000;3366000;50
3444000;3367000;10
3444000;3368000;12
3444000;3369000;8
3444000;3370000;9
3444000;3372000;264
3444000;3373000;88
3444000;3374000;33
3444000;3375000;14
3444000;3390000;30
3444000;3391000;23
3444000;3393000;13
3444000;3394000;35
3444000;3396000;30
3444000;3398000;41
3444000;3411000;25
3444000;3412000;39
3444000;3413000;39
3444000;3416000;2
3444000;3417000;21
3444000;3418000;333
3444000;3419000;128
3444000;3420000;752
3444000;3421000;60
3444000;3422000;293
3444000;3423000;195
3444000;3425000;89
3444000;3426000;152
3444000;3428000;94
3444000;3429000;61
3444000;3430000;482
3444000;3431000;1658
3444000;3432000;1298
3444000;3433000;459
3444000;3435000;62
3445000;3240000;82
3445000;3241000;160
3445000;3242000;97
3445000;3244000;27
3445000;3248000;23
3445000;3251000;30
3445000;3252000;30
3445000;3254000;48
3445000;3258000;10
3445000;3260000;32
3445000;3261000;18
3445000;3263000;19
3445000;3264000;17
3445000;3267000;17
3445000;3269000;35
3445000;3270000;26
3445000;3273000;69
3445000;3350000;20
3445000;3365000;27
3445000;3366000;48
3445000;3367000;328
3445000;3368000;25
3445000;3369000;32
3445000;3372000;76
3445000;3374000;8
3445000;3375000;10
3445000;3391000;26
3445000;3392000;92
3445000;3394000;6
3445000;3395000;21
3445000;3396000;22
3445000;3397000;46
3445000;3398000;93
3445000;3410000;34
3445000;3411000;17
3445000;3412000;11
3445000;3413000;20
3445000;3415000;39
3445000;3416000;76
3445000;3417000;47
3445000;3418000;723
3445000;3419000;99
3445000;3420000;78
3445000;3422000;62
3445000;3423000;86
3445000;3424000;324
3445000;3425000;108
3445000;3426000;359
3445000;3427000;271
3445000;3428000;762
3445000;3429000;101
3445000;3430000;45
3445000;3431000;600
3445000;3432000;986
3445000;3433000;1795
3445000;3434000;47
3446000;3243000;18
3446000;3244000;521
3446000;3245000;160
3446000;3247000;13
3446000;3249000;56
3446000;3251000;36
3446000;3254000;60
3446000;3255000;64
3446000;3257000;13
3446000;3258000;8
3446000;3261000;74
3446000;3262000;14
3446000;3263000;33
3446000;3267000;4
3446000;3268000;27
3446000;3269000;77
3446000;3271000;16
3446000;3273000;13
3446000;3274000;22
3446000;3367000;34
3446000;3368000;29
3446000;3369000;10
3446000;3370000;10
3446000;3373000;38
3446000;3374000;24
3446000;3391000;92
3446000;3392000;17
3446000;3393000;17
3446000;3395000;18
3446000;3396000;145
3446000;3397000;414
3446000;3398000;159
3446000;3399000;40
3446000;3407000;8
3446000;3408000;52
3446000;3410000;7
3446000;3411000;81
3446000;3412000;14
3446000;3413000;30
3446000;3414000;19
3446000;3415000;40
3446000;3416000;276
3446000;3417000;42
3446000;3418000;942
3446000;3419000;1932
3446000;3420000;5
3446000;3421000;7
3446000;3423000;24
3446000;3424000;176
3446000;3425000;82
3446000;3426000;47
3446000;3427000;3
3446000;3428000;66
3446000;3429000;34
3446000;3431000;300
3446000;3432000;1237
3446000;3433000;58
3447000;3243000;114
3447000;3244000;51
3447000;3245000;697
3447000;3246000;2199
3447000;3247000;37
3447000;3248000;168
3447000;3249000;448
3447000;3250000;2
3447000;3252000;47
3447000;3253000;9
3447000;3255000;197
3447000;3256000;30
3447000;3257000;71
3447000;3258000;182
3447000;3259000;32
3447000;3260000;25
3447000;3261000;105
3447000;3262000;91
3447000;3263000;126
3447000;3264000;19
3447000;3265000;527
3447000;3266000;10
3447000;3267000;97
3447000;3268000;10
3447000;3269000;18
3447000;3368000;15
3447000;3369000;443
3447000;3371000;48
3447000;3374000;10
3447000;3391000;73
3447000;3392000;19
3447000;3394000;19
3447000;3395000;33
3447000;3396000;1025
3447000;3397000;1295
3447000;3398000;214
3447000;3399000;6
3447000;3400000;24
3447000;3401000;50
3447000;3402000;7
3447000;3407000;242
3447000;3408000;116
3447000;3409000;27
3447000;3411000;10
3447000;3412000;152
3447000;3413000;487
3447000;3414000;61
3447000;3415000;4
3447000;3416000;50
3447000;3417000;76
3447000;3418000;2322
3447000;3419000;2892
3447000;3420000;261
3447000;3421000;14
3447000;3424000;27
3447000;3427000;12
3447000;3428000;16
3447000;3429000;368
3447000;3430000;1420
3447000;3431000;248
3448000;3243000;383
3448000;3244000;4662
3448000;3245000;2479
3448000;3246000;1906
3448000;3249000;5
3448000;3251000;29
3448000;3252000;154
3448000;3253000;4
3448000;3254000;91
3448000;3255000;57
3448000;3256000;55
3448000;3257000;4
3448000;3259000;44
3448000;3260000;39
3448000;3261000;20
3448000;3262000;18
3448000;3263000;26
3448000;3264000;1676
3448000;3265000;2420
3448000;3266000;383
3448000;3268000;26
3448000;3367000;35
3448000;3368000;3
3448000;3369000;62
3448000;3370000;2
3448000;3371000;5
3448000;3372000;80
3448000;3373000;18
3448000;3391000;536
3448000;3392000;1575
3448000;3393000;1695
3448000;3394000;255
3448000;3395000;146
3448000;3396000;1563
3448000;3397000;1526
3448000;3398000;1200
3448000;3399000;176
3448000;3400000;619
3448000;3401000;16
3448000;3402000;24
3448000;3403000;10
3448000;3404000;17
3448000;3405000;86
3448000;3406000;305
3448000;3407000;113
3448000;3408000;683
3448000;3411000;15
3448000;3412000;5
3448000;3413000;486
3448000;3416000;36
3448000;3417000;5
3448000;3418000;789
3448000;3419000;821
3448000;3420000;65
3448000;3421000;1692
3448000;3422000;39
3448000;3423000;522
3448000;3424000;14
3448000;3425000;374
3448000;3426000;41
3448000;3427000;1740
3448000;3428000;773
3448000;3429000;665
3448000;3430000;235
3449000;3243000;306
3449000;3244000;603
3449000;3245000;1747
3449000;3246000;1387
3449000;3247000;333
3449000;3248000;90
3449000;3249000;6
3449000;3252000;117
3449000;3253000;334
3449000;3254000;5
3449000;3256000;547
3449000;3258000;325
3449000;3259000;72
3449000;3260000;40
3449000;3261000;180
3449000;3264000;618
3449000;3265000;1490
3449000;3266000;1176
3449000;3267000;460
3449000;3268000;58
3449000;3269000;19
3449000;3367000;3
3449000;3369000;97
3449000;3392000;14
3449000;3393000;264
3449000;3394000;341
3449000;3396000;7
3449000;3397000;627
3449000;3398000;855
3449000;3399000;667
3449000;3400000;2911
3449000;3401000;1087
3449000;3402000;64
3449000;3403000;57
3449000;3404000;15
3449000;3405000;694
3449000;3406000;1584
3449000;3407000;91
3449000;3408000;62
3449000;3410000;42
3449000;3411000;51
3449000;3412000;43
3449000;3413000;117
3449000;3414000;103
3449000;3415000;204
3449000;3416000;7
3449000;3417000;53
3449000;3418000;972
3449000;3419000;2452
3449000;3420000;838
3449000;3421000;67
3449000;3422000;122
3449000;3423000;485
3449000;3425000;267
3449000;3426000;1263
3449000;3427000;3879
3449000;3428000;1456
3450000;3249000;31
3450000;3253000;120
3450000;3255000;68
3450000;3256000;22
3450000;3257000;47
3450000;3258000;93
3450000;3260000;36
3450000;3261000;49
3450000;3262000;90
3450000;3264000;1364
3450000;3265000;121
3450000;3266000;58
3450000;3368000;14
3450000;3369000;10
3450000;3392000;62
3450000;3394000;14
3450000;3396000;18
3450000;3397000;2
3450000;3398000;1910
3450000;3399000;187
3450000;3400000;3407
3450000;3401000;2237
3450000;3402000;146
3450000;3404000;47
3450000;3405000;2155
3450000;3406000;987
3450000;3407000;12
3450000;3408000;71
3450000;3409000;282
3450000;3410000;46
3450000;3411000;109
3450000;3412000;40
3450000;3413000;222
3450000;3414000;991
3450000;3415000;803
3450000;3416000;18
3450000;3417000;10
3450000;3418000;2557
3450000;3419000;1043
3450000;3420000;140
3450000;3421000;38
3450000;3423000;63
3450000;3424000;42
3450000;3426000;156
3450000;3427000;2689
3450000;3428000;115
3451000;3257000;48
3451000;3258000;3
3451000;3261000;274
3451000;3262000;164
3451000;3264000;28
3451000;3265000;1
3451000;3266000;12
3451000;3267000;14
3451000;3268000;2
3451000;3393000;20
3451000;3395000;32
