x,y,TOTAL_ESTA,ARRIVALS_T,ARRIVALS_D,ARRIVALS_F,ARRIVALS_G,ARRIVALS_S,ARRIVALS_I,ARRIVALS_A,NIGHTS_TOT,NIGHTS_DOM,NIGHTS_FOR,NIGHTS_Ger,NIGHTS_Slo,NIGHTS_Ita,NIGHTS_Aus
4892000,2252000,4,95,0,95,2,23,2,8,1226,0,1226,16,276,8,100
4892000,2268000,8,636,1,635,144,0,7,60,4534,3,4531,1321,0,37,467
4892000,2269000,10,377,6,371,55,12,17,0,2432,12,2420,509,65,67,0
4892000,2281000,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4893000,2234000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4893000,2249000,3,181,2,179,0,16,0,2,1916,14,1902,0,207,0,10
4893000,2250000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4893000,2252000,3,183,4,179,0,14,0,2,1629,48,1581,0,122,0,14
4893000,2267000,36,24092,1152,22940,4924,448,234,1340,161115,5155,155960,37861,2862,1205,8449
4893000,2281000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4894000,2234000,15,363,61,302,41,40,25,10,3048,510,2538,467,397,210,104
4894000,2239000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4894000,2240000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4894000,2252000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4894000,2265000,35,4762,154,4608,498,142,19,221,31507,913,30594,4088,910,81,1564
4894000,2266000,252,27738,840,26898,3180,655,102,935,187164,4701,182463,24839,4787,518,5880
4894000,2267000,189,52620,2882,49738,10281,1090,389,2792,332021,12782,319239,74040,6803,1957,15807
4894000,2268000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4894000,2288000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4894000,2547000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4894000,2552000,6,1176,932,244,41,24,7,33,2811,2326,485,122,28,9,48
4895000,2231000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4895000,2234000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4895000,2240000,43,5778,182,5596,1353,1384,212,412,50703,1390,49313,12103,15038,1130,3988
4895000,2264000,7,422,10,412,41,8,1,4,3389,96,3293,431,76,1,28
4895000,2265000,34,3447,71,3376,143,96,14,75,25390,493,24897,1241,768,80,534
4895000,2266000,27,1997,77,1920,165,116,8,84,13120,430,12690,1363,757,50,541
4895000,2267000,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4895000,2294000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4896000,2234000,69,2613,205,2408,279,699,123,78,22706,1619,21087,2912,7517,1046,747
4896000,2263000,62,4960,167,4793,199,102,40,56,39462,1225,38237,1808,790,224,442
4896000,2264000,318,57090,3365,53725,5694,791,572,1374,374909,15631,359278,39154,5160,2804,8124
4896000,2559000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4897000,2233000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4897000,2234000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4897000,2263000,57,4520,56,4464,207,74,27,44,36727,447,36280,1856,654,237,269
4897000,2264000,6,315,4,311,57,0,5,30,2758,56,2702,818,0,39,224
4897000,2284000,12,355,7,348,126,0,4,13,3381,49,3332,1423,0,20,147
4898000,2235000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4898000,2277000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4898000,2285000,5,164,0,164,84,0,8,6,1763,0,1763,1056,0,80,60
4898000,2290000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4899000,2235000,11,857,55,802,54,106,44,14,6321,372,5949,498,1011,173,138
4899000,2236000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4899000,2261000,107,7811,298,7513,452,266,114,101,60848,1971,58877,3327,1998,670,818
4899000,2262000,3,389,12,377,38,18,6,13,2381,53,2328,323,90,26,71
4899000,2289000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4899000,2492000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4900000,2233000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4900000,2235000,58,6469,420,6049,707,1960,86,268,64906,3985,60921,7256,22360,704,2762
4900000,2236000,9,908,39,869,115,112,15,58,6856,138,6718,1093,1086,66,478
4900000,2273000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4900000,2277000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4900000,2285000,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4900000,2286000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4900000,2287000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4900000,2288000,8,294,0,294,118,0,0,16,3003,0,3003,1520,0,0,214
4900000,2489000,5,3165,1529,1636,279,67,207,84,6179,3036,3143,458,194,358,114
4901000,2230000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4901000,2231000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4901000,2232000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4901000,2233000,4,256,29,227,14,2,21,10,1395,170,1225,74,10,137,84
4901000,2235000,13,693,32,661,73,84,9,25,6223,252,5971,795,703,46,179
4901000,2236000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4901000,2259000,14,5703,69,5634,960,53,9,71,42930,433,42497,8885,246,46,556
4901000,2288000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4902000,2230000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4902000,2231000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4902000,2232000,3,74,7,67,15,2,5,1,562,39,523,175,22,32,2
4902000,2233000,151,9180,725,8455,807,875,498,313,56138,4390,51748,6729,8400,2669,2798
4902000,2235000,59,3860,279,3581,247,169,55,49,29667,1583,28084,2150,1720,342,365
4902000,2259000,127,8161,194,7967,264,95,43,37,66096,1390,64706,2511,814,384,292
4902000,2271000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4902000,2284000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4902000,2291000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4902000,2489000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4903000,2232000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4903000,2233000,258,58653,6914,51739,2667,1882,1451,1009,225639,33480,192159,14281,11404,6272,4969
4903000,2235000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4903000,2258000,188,46893,949,45944,2193,1243,327,2716,327196,6012,321184,15211,9488,1315,10915
4903000,2281000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4903000,2285000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4903000,2287000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4904000,2231000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4904000,2232000,20,4729,560,4169,224,210,136,98,29887,3164,26723,2015,1503,823,749
4904000,2233000,8,799,15,784,45,3,20,20,2778,62,2716,195,13,69,107
4904000,2235000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4904000,2271000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4905000,2230000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4905000,2231000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4905000,2232000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4905000,2236000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4905000,2240000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4905000,2251000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4905000,2281000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4905000,2282000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4905000,2284000,6,171,0,171,91,0,0,4,2144,0,2144,1350,0,0,28
4905000,2287000,8,1044,801,243,62,15,20,4,3055,1294,1761,681,24,38,7
4905000,2288000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4905000,2290000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4906000,2229000,19,841,100,741,63,136,68,22,6624,884,5740,572,1255,392,169
4906000,2230000,184,14324,1673,12651,1355,1278,728,389,96613,9935,86678,11631,13449,4937,3539
4906000,2231000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4906000,2235000,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4906000,2240000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4906000,2252000,69,6197,397,5800,985,508,370,331,46407,2752,43655,7542,5213,2270,2802
4906000,2275000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4906000,2284000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4906000,2287000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4906000,2291000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4906000,2522000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4907000,2229000,33,1757,177,1580,185,181,91,64,12103,1125,10978,1447,1826,552,555
4907000,2235000,366,71328,5217,66111,9824,4569,1885,2598,500772,28651,472121,76118,34829,10040,17530
4907000,2236000,16,1023,58,965,70,35,20,9,8195,438,7757,705,274,100,39
4907000,2252000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4907000,2287000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4907000,2289000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4907000,2290000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4907000,2521000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4908000,2229000,6,356,56,300,18,37,13,29,2843,455,2388,136,452,87,262
4908000,2235000,14,965,34,931,36,28,37,12,7590,184,7406,295,225,330,52
4908000,2236000,22,2020,145,1875,135,45,30,13,17284,1347,15937,1439,332,130,160
4908000,2237000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4908000,2261000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4908000,2263000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4908000,2281000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4908000,2286000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4908000,2290000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4909000,2285000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4909000,2286000,8,430,36,394,134,7,14,25,3059,99,2960,1541,11,30,157
4909000,2288000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4909000,2530000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4909000,2563000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4910000,2236000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4910000,2239000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4910000,2255000,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4910000,2256000,42,4482,64,4418,88,27,18,28,30873,445,30428,697,201,148,133
4910000,2290000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4911000,2236000,45,5735,342,5393,1185,484,159,205,42954,2065,40889,9038,4717,745,1448
4911000,2239000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4911000,2255000,18,1797,21,1776,124,32,22,12,12167,125,12042,1075,215,132,55
4911000,2256000,52,6469,198,6271,145,77,12,37,44408,1062,43346,1222,496,65,198
4911000,2260000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4911000,2266000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4911000,2487000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4912000,2235000,3,44,15,29,0,0,0,1,305,94,211,0,0,0,6
4912000,2255000,83,29096,464,28632,2757,769,225,366,183829,2389,181440,14364,4099,551,2080
4912000,2263000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4913000,2234000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4913000,2239000,8,6414,713,5701,252,431,30,134,42228,3119,39109,2351,2126,167,823
4913000,2240000,6,236,5,231,27,6,0,0,2161,48,2113,345,48,0,0
4913000,2254000,95,19397,4082,15315,1939,520,142,375,119787,16457,103330,15505,3847,754,2662
4913000,2255000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4913000,2548000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4914000,2234000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4914000,2239000,62,3938,193,3745,169,79,55,50,28476,1375,27101,1469,600,331,319
4914000,2240000,24,1740,73,1667,54,14,22,10,11943,258,11685,322,100,62,133
4914000,2253000,23,1649,37,1612,148,35,3,29,13319,241,13078,1509,305,22,242
4914000,2254000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4914000,2259000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4915000,2239000,24,2214,49,2165,391,114,58,132,18260,320,17940,3321,848,418,1224
4915000,2252000,28,2309,36,2273,87,24,6,9,16656,244,16412,699,204,26,55
4915000,2253000,88,10909,326,10583,847,378,273,134,69648,2226,67422,4338,2524,1008,623
4916000,2233000,21,1273,62,1211,172,88,7,43,12017,502,11515,1917,862,35,392
4916000,2252000,36,3074,75,2999,179,112,29,76,23117,509,22608,1503,875,153,590
4916000,2261000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4917000,2237000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4917000,2252000,87,6337,101,6236,134,77,20,40,49533,946,48587,1153,650,119,219
4918000,2234000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4918000,2237000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4918000,2252000,10,874,3,871,29,8,0,4,7245,9,7236,341,61,0,34
4918000,2261000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4919000,2238000,13,380,5,375,26,12,5,0,4125,41,4084,249,124,25,0
4919000,2250000,18,3156,57,3099,140,10,11,35,20501,350,20151,1017,45,35,145
4919000,2251000,243,51715,2979,48736,2818,2592,399,838,314396,11536,302860,16752,10655,1648,4232
4919000,2480000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4919000,2500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4920000,2236000,5,131,20,111,9,7,0,4,1410,347,1063,86,84,0,42
4920000,2262000,4,975,274,701,61,9,41,7,1899,468,1431,216,15,53,7
4920000,2507000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4920000,2511000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4920000,2541000,6,906,425,481,8,46,136,92,3175,1594,1581,27,144,324,188
4921000,2230000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4921000,2231000,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4921000,2500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4922000,2216000,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4922000,2258000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4922000,2499000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4922000,2500000,4,4434,3226,1208,156,178,109,75,10362,6503,3859,559,295,163,169
4922000,2524000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4923000,2215000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4923000,2249000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4923000,2501000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4924000,2215000,16,1105,91,1014,71,53,48,19,5294,568,4726,418,508,240,174
4924000,2236000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4924000,2259000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4924000,2479000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4924000,2489000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4925000,2214000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4925000,2216000,26,3120,241,2879,120,103,181,30,9941,1075,8866,548,755,584,111
4925000,2230000,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4925000,2231000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4925000,2248000,4,486,13,473,184,8,16,32,1854,38,1816,832,36,30,103
4925000,2255000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4925000,2259000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4926000,2247000,21,933,157,776,166,42,73,21,3880,497,3383,1302,156,196,135
4926000,2248000,11,471,22,449,47,11,18,7,2281,80,2201,295,50,48,31
4926000,2249000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4926000,2481000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4927000,2216000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4927000,2232000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4927000,2246000,15,952,222,730,64,99,27,17,3848,593,3255,305,317,113,28
4927000,2488000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4928000,2230000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4928000,2231000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4928000,2234000,7,325,20,305,25,0,0,0,2503,311,2192,392,0,0,0
4928000,2235000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4928000,2246000,3,29,13,16,2,1,1,0,90,47,43,5,1,1,0
4928000,2247000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4928000,2550000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4929000,2232000,35,2228,157,2071,104,95,29,91,17405,906,16499,777,989,257,657
4929000,2233000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4929000,2234000,34,3066,116,2950,115,73,34,35,24024,1006,23018,1196,652,194,287
4929000,2235000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4929000,2243000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930000,2228000,81,6158,352,5806,441,267,92,134,46002,2608,43394,3664,2181,574,1051
4930000,2231000,4,414,3,411,4,9,16,1,2935,20,2915,12,49,86,3
4930000,2232000,4,255,24,231,5,12,7,0,1999,179,1820,50,78,78,0
4930000,2243000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930000,2245000,5,184,10,174,63,6,2,14,1422,17,1405,554,52,8,80
4930000,2246000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930000,2510000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4931000,2228000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4931000,2231000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4931000,2240000,46,2611,74,2537,322,285,11,57,21976,477,21499,3485,1975,59,524
4931000,2241000,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4931000,2246000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4932000,2213000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4932000,2215000,9,1771,266,1505,128,115,90,52,8246,1722,6524,604,1038,352,314
4932000,2238000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4932000,2495000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4933000,2228000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4933000,2237000,12,559,3,556,136,0,6,72,4949,28,4921,1404,0,37,629
4933000,2495000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4933000,2511000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4934000,2214000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4934000,2231000,7,322,68,254,34,2,9,12,2515,318,2197,289,14,73,103
4934000,2482000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4934000,2512000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4934000,2522000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4934000,2531000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4935000,2230000,48,3204,144,3060,138,64,71,20,26447,820,25627,1324,477,334,131
4935000,2245000,7,123,11,112,13,8,1,2,1015,74,941,180,50,4,14
4935000,2521000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4936000,2212000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4936000,2230000,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4936000,2234000,17,1203,20,1183,109,43,28,41,9119,182,8937,997,335,153,291
4936000,2235000,27,2350,45,2305,211,68,82,22,18312,327,17985,2082,747,456,156
4936000,2236000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4936000,2523000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4937000,2230000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4937000,2234000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4937000,2235000,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4937000,2511000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4938000,2212000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4938000,2226000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4938000,2234000,22,1569,42,1527,134,23,8,33,11815,287,11528,1200,205,32,236
4938000,2235000,45,6299,196,6103,340,147,114,114,43747,1245,42502,2908,928,861,589
4938000,2242000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4938000,2243000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4939000,2212000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4939000,2234000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4939000,2235000,20,1825,30,1795,86,27,16,25,12529,246,12283,678,192,80,155
4939000,2243000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4940000,2211000,3,56,3,53,13,0,0,0,460,19,441,146,0,0,0
4940000,2243000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4941000,2211000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4942000,2250000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4943000,2212000,23,1937,255,1682,134,45,142,56,8694,1340,7354,771,325,543,354
4943000,2213000,9,1151,160,991,65,28,92,14,3713,576,3137,377,221,262,92
4943000,2521000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4944000,2212000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4945000,2224000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4945000,2225000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4945000,2248000,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4946000,2228000,4,157,11,146,8,0,8,7,766,57,709,32,0,46,14
4946000,2485000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4947000,2212000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4947000,2485000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4947000,2499000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4947000,2517000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4947000,2535000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4948000,2212000,22,1612,132,1480,109,70,82,15,7877,918,6959,724,627,556,139
4948000,2484000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4949000,2212000,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4949000,2222000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4949000,2226000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4949000,2227000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4949000,2232000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4949000,2484000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4950000,2212000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4950000,2222000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4950000,2224000,23,2260,241,2019,130,40,162,34,5803,1070,4733,474,103,355,81
4950000,2226000,15,925,52,873,80,7,40,30,4822,275,4547,401,44,166,168
4950000,2232000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4950000,2482000,39,16395,7508,8887,1260,447,650,480,30992,14886,16106,2188,753,837,709
4950000,2483000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4951000,2224000,3,610,48,562,33,23,43,9,1700,235,1465,116,25,87,26
4951000,2225000,18,4192,789,3403,344,114,313,142,8978,1535,7443,1126,221,658,265
4951000,2487000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4951000,2519000,6,3874,2628,1246,104,157,84,86,7826,4993,2833,271,216,169,99
4951000,2520000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4952000,2222000,15,694,32,662,56,53,22,21,5071,156,4915,525,417,281,141
4952000,2223000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4953000,2210000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4954000,2230000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4955000,2208000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4955000,2209000,33,2781,261,2520,199,287,238,115,17522,1532,15990,1323,2610,1321,1046
4955000,2210000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4955000,2222000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4955000,2521000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4955000,2551000,3,694,403,291,27,22,89,48,1384,593,791,38,24,391,76
4956000,2528000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4956000,2551000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4957000,2228000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4957000,2551000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4958000,2222000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4961000,2221000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4962000,2487000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4963000,2222000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4963000,2487000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4964000,2220000,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4964000,2221000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4964000,2223000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4965000,2213000,15,3619,233,3386,271,28,50,33,20645,1126,19519,2133,197,183,173
4965000,2214000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4965000,2219000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4965000,2220000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4966000,2213000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4966000,2219000,6,458,6,452,31,14,18,21,3432,41,3391,232,160,127,185
4966000,2220000,87,24292,945,23347,3573,414,521,539,123777,4031,119746,28298,2280,2239,3572
4966000,2221000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4967000,2220000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4968000,2484000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4968000,2546000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4969000,2212000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4969000,2219000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4970000,2212000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
