lat,lng,continent
-14.8386,-41.39174,SA
41.69482,-74.05125,NA
29.24859,114.83822,AS
13.7,80.01667,AS
48.22725,-3.17994,EU
43.92953,8.07249,EU
49.93333,6.85,EU
32.31139,112.13264,AS
47.62861,125.84468,AS
40.34353,-5.86121,EU
33.15806,69.31278,AS
45.21886,27.75489,EU
38.88032,-4.35702,EU
33.81872,-84.58243,NA
26.95417,119.01278,AS
6.42062,99.82199,AS
18.0233,-66.53462,NA
48.75061,-3.28121,EU
18.42689,-66.18461,NA
44.48779,4.71759,EU
56.03333,37.16667,EU
40.07566,-75.45908,NA
10.30125,-65.99053,SA
50.05639,3.53179,EU
39.84674,-79.89978,NA
50.47385,2.86674,EU
35.0135,-78.69391,NA
52.47348,18.16744,EU
44.38996,8.64692,EU
-28.6485,153.4512,OC
47.30868,44.52162,EU
59.2,17.9,EU
-33.93333,151.23333,OC
48.70383,2.33908,EU
26.84972,119.41806,AS
9.37568,-70.73131,SA
46.54354,-87.39542,NA
38.10597,114.29004,AS
18.14575,-96.50953,NA
43.65218,-94.46108,NA
49.66667,7.2,EU
50.78195,4.7718,EU
38.9978,112.29779,AS
45.22106,35.84227,EU
13.93088,41.6938,AF
43.29789,13.45293,EU
48.85303,2.70495,EU
-3.53333,-40.65667,SA
34.872,-99.50426,NA
29.57099,114.20616,AS
12.44957,107.62237,AS
51.27134,11.65775,EU
24.90675,116.93948,AS
42.5487,-72.13286,NA
56.78685,15.14023,EU
39.01783,39.60064,EU
38.00548,37.9635,EU
13.28694,-87.33444,NA
28.89331,108.95114,AS
41.44926,-3.42438,EU
67.55387,133.38976,EU
-6.9068,106.3487,AS
48.23604,30.87608,EU
34.13473,-116.31307,NA
24.81667,87.9,AS
42.66591,-74.30958,NA
47.41087,0.79892,EU
-34.40095,150.48573,OC
48.00954,-122.52598,NA
7.0682,-73.16981,SA
50.09193,11.58033,EU
39.59654,116.03095,AS
48.82857,-67.52197,NA
45.36403,26.66116,EU
43.79877,11.70894,EU
36.87061,-89.00979,NA
46.77941,-0.83619,EU
-9.67,123.6839,AS
50.68291,2.99907,EU
-7.7295,108.1782,AS
43.35,-3.08333,EU
11.08421,107.68095,AS
-8.0245,111.9413,AS
43.03969,-5.116,EU
45.89703,11.63053,EU
43.84611,25.0735,EU
-2.79056,-49.67167,SA
29.40346,107.53498,AS
7.99344,-11.71468,AF
51.02596,17.11464,EU
50.02357,23.16407,EU
37.0346,121.67182,AS
48.23333,-4.35,EU
49.75917,8.6175,EU
45.25187,9.96167,EU
42.05225,-3.80345,EU
39.88423,-82.7535,NA
41.68281,-88.35146,NA
49.61667,7.25,EU
21.15328,106.15164,AS
35.16878,-5.2636,AF
14.7175,-92.32861,NA
40.43993,-4.93122,EU
54.77676,-1.57566,EU
-20.72028,-47.88667,SA
44.6,24.41667,EU
50.86417,13.85694,EU
52.04832,-0.02438,EU
49.6577,18.0869,EU
39.44059,-92.54518,NA
28.40667,106.42444,AS
43.74192,24.95244,EU
7.604,126.1298,AS
-32.03945,115.83369,OC
50.72615,15.60944,EU
-8.2776,111.5811,AS
38.74595,-78.64224,NA
53.61339,-1.51457,EU
47.58333,23.33333,EU
20.13028,-97.97361,NA
43.55522,-6.8662,EU
40.97643,22.12958,EU
50.01667,6.68333,EU
47.74735,18.49623,EU
-8.1415,111.8928,AS
19.66557,-101.52287,NA
46.44751,124.13316,AS
31.31527,113.31653,AS
18.67388,-97.60354,NA
41.26762,-5.05685,EU
-7.0537,113.94244,AS
18.27357,-65.87905,NA
47.80223,7.67236,EU
52.48618,19.01339,EU
39.27059,46.3572,AS
50.96429,3.41617,EU
47.32088,9.56808,EU
47.63645,34.81387,EU
12.04161,75.35927,AS
21.46611,-101.82722,NA
47.42095,-0.39723,EU
37.5582,68.81952,AS
-28.77897,114.61459,OC
41.38175,124.95503,AS
48.55,15.85,EU
16.8936,120.4243,AS
38.02861,-3.10092,EU
32.11309,92.29572,AS
43.78956,7.60872,EU
28.7,-17.95,EU
44.84219,-92.99132,NA
-29.23611,-51.86972,SA
54.805,55.89193,EU
24.08698,117.60912,AS
41.84569,44.60097,AS
57.34273,-2.61321,EU
43.8292,1.29673,EU
47.6033,21.97208,EU
-6.9258,112.0648,AS
50.25,6.73333,EU
52.16917,4.58194,EU
35.99849,-76.94606,NA
22.58474,112.04316,AS
41.54528,19.6,EU
58.2458,52.1054,EU
35.99028,139.07639,AS
-33.1372,148.1759,OC
-6.45,38.33333,AF
49.6452,7.80885,EU
39.87556,20.00528,EU
32.42065,111.36408,AS
38.96667,-0.18333,EU
42.71628,-0.52563,EU
51.19942,12.95618,EU
44.52612,24.97714,EU
7.26534,-80.49105,NA
15.07124,101.09801,AS
46.30532,4.84119,EU
30.33074,119.75123,AS
41.33591,-75.99631,NA
40.28844,-75.20906,NA
48.44685,1.48925,EU
51.41334,-0.36701,EU
37.4063,-1.58289,EU
51.08862,-1.2978,EU
31.72099,-116.57184,NA
43.61062,-72.97261,NA
19.52718,-97.27067,NA
45.50227,8.85544,EU
15.6866,120.4128,AS
37.84243,15.13774,EU
16.35,-93.53333,NA
24.355,102.54222,AS
45.61496,8.75695,EU
50.10061,8.76647,EU
35.86865,39.27803,AS
14.42313,103.09974,AS
32.68333,-16.8,EU
25.53749,83.22378,AS
-8.3368,122.908,AS
58.00278,25.935,EU
38.55428,-6.06829,EU
50.79899,-1.09125,EU
15.35444,-88.63556,NA
44.45351,4.34265,EU
52.19446,20.69592,EU
51.945,4.70694,EU
45.67346,9.04058,EU
47.32395,18.07509,EU
46.16644,12.70602,EU
45.18333,24.85,EU
31.28192,108.59375,AS
43.54594,-80.25599,NA
39.19361,117.335,AS
-8.07361,-37.26444,SA
49.2804,8.78087,EU
9.83999,77.38109,AS
38.16082,13.10099,EU
43.74952,-0.75179,EU
32.96455,-102.8291,NA
-32.59802,-53.38583,SA
38.85427,-0.44399,EU
49.92252,14.63934,EU
45.56995,-73.692,NA
43.58,21.33389,EU
47.21654,89.81724,AS
45.69958,5.02026,EU
32.74356,113.45647,AS
13.16089,80.25727,AS
41.57694,20.05139,EU
41.43548,-1.84125,EU
40.43333,-8,EU
40.48967,-111.93882,NA
50.63027,12.80999,EU
40.22022,18.22748,EU
25.20084,85.52389,AS
67.58333,63.91667,EU
5.62105,8.10163,AF
52.76668,10.49177,EU
-7.2125,111.5293,AS
25.59261,116.37868,AS
51.67639,14.82914,EU
34.96228,-99.38064,NA
9.0302,98.95286,AS
45.39083,14.47028,EU
46.25791,11.03317,EU
47.68324,19.13417,EU
30.67491,-87.91527,NA
-8.5274,122.8851,AS
54.00151,22.3183,EU
19.25395,73.38993,AS
43.32472,141.85861,AS
38.11278,27.99611,EU
50.57866,11.81024,EU
-6.9872,113.0875,AS
31.21739,121.42105,AS
52.6,12.5,EU
45.46737,20.19867,EU
50.38017,18.92653,EU
45.07184,25.00207,EU
45.70351,3.16807,EU
37.28869,42.06721,EU
52.35243,20.85124,EU
39.88928,-5.24279,EU
41.40467,112.77611,AS
-8.55861,125.57361,AS
50.93865,29.89426,EU
47.33306,9.6,EU
46.38444,16.43389,EU
49.78675,21.94571,EU
36.20875,-79.90476,NA
32.06169,120.38363,AS
50.64472,8.08528,EU
40.64026,44.04666,AS
6.4475,-73.14361,SA
28.3996,116.57632,AS
42.86676,-4.49796,EU
36.93418,-5.26678,EU
45.93697,26.70635,EU
40.32674,-78.92197,NA
33.52011,-96.48387,NA
45.79927,8.64333,EU
31.36059,119.82016,AS
56.30145,10.47505,EU
51.47989,19.53137,EU
-37.67268,144.43829,OC
-6.6435,111.0711,AS
39.74733,16.4551,EU
51.61812,20.57619,EU
-13.95972,-73.60917,SA
56.5,38.18333,EU
16.36545,-98.25092,NA
53.29203,-3.46996,EU
37.79763,22.79727,EU
44.65,23.31667,EU
40.52856,17.20122,EU
41.87109,-1.72794,EU
61.73824,130.28161,EU
25.22949,115.61392,AS
32.48547,119.185,AS
43.43702,-71.82341,NA
10.97556,124.89278,AS
45.86667,25.96667,EU
53.6786,27.94,EU
41.58712,13.58511,EU
45.62717,8.23622,EU
14.54744,104.13167,AS
39.05852,-1.05635,EU
28.43333,110.18333,AS
33.37517,106.19377,AS
16.6837,-96.84287,NA
-10.6981,123.3114,AS
-14.2952,-67.33624,SA
31.12797,-92.06624,NA
34.31906,-78.50001,NA
43.35,16.45,EU
50.5925,9.54231,EU
42.97839,-78.79976,NA
38.81733,42.31643,EU
14.91065,-92.05795,NA
52.26642,0.37439,EU
37.41269,39.76838,EU
40.02792,113.74473,AS
40.64283,-6.31511,EU
20.11087,78.89311,AS
-8.0338,112.7692,AS
17.21833,-95.93306,NA
26.52861,119.4625,AS
47.2,5.96667,EU
52.69064,7.29097,EU
43.63657,-113.30028,NA
55.04356,11.96792,EU
49.2852,17.68346,EU
22.93338,88.13856,AS
47.24762,123.98993,AS
36.54328,-119.38707,NA
46.12616,-67.8403,NA
55.7237,41.119,EU
48.76227,9.59991,EU
-7.1432,106.5101,AS
44.28333,24.88333,EU
17.58472,120.38917,AS
62.71333,147.91361,EU
36.46212,-5.72382,EU
46.94611,15.33722,EU
41.26472,125.36667,AS
46.66667,27.61667,EU
61.14383,9.06942,EU
31.85727,35.25868,AS
37.85,21.25,EU
49.17086,14.58127,EU
54.63023,43.21483,EU
45.55138,10.42207,EU
41.30527,-94.46135,NA
48.20546,10.31565,EU
51.0361,16.9677,EU
46.25,27.38333,EU
11.91197,-86.07383,NA
57.82772,29.96368,EU
39.18877,35.24537,EU
40.43899,-75.43712,NA
41.96565,-71.67451,NA
21.97448,-100.80661,NA
46.35455,27.89311,EU
21.10182,-87.48644,NA
19.50563,108.95054,AS
50.22678,5.34416,EU
50.3,6.6,EU
7.17826,2.0667,AF
40.86722,19.78528,EU
26.95787,115.30066,AS
7.42947,100.17803,AS
60.78333,24.93333,EU
22.53333,72.9,AS
-22.82111,-51.59528,SA
12.3392,125.0313,AS
8.38324,-81.99345,NA
-8.71065,141.63668,OC
47.25837,8.59013,EU
33.77793,113.44407,AS
39.00556,21.63778,EU
-8.0744,111.7507,AS
-26.06927,30.11489,AF
41.78261,-2.91522,EU
8.66427,-82.23196,NA
47.3025,-0.63321,EU
-7.7799,114.0783,AS
49.45976,20.26454,EU
-8.7448,116.2413,AS
52.83489,70.78861,AS
28.86443,-80.8545,NA
42.22445,2.1686,EU
44.34864,27.07361,EU
48.62181,6.16183,EU
36.93796,-3.29444,EU
17.48536,101.06808,AS
45.94977,12.76452,EU
27.61638,-80.41308,NA
44.76357,-93.62579,NA
5.3334,95.61336,AS
50.9787,11.03283,EU
29.83438,111.8456,AS
30.52806,119.72472,AS
-6.892,111.8773,AS
53.77464,15.77671,EU
39.2447,-5.73924,EU
46.95158,27.29938,EU
32.45019,-80.78483,NA
58.3,13.18333,EU
38.84745,-77.23605,NA
45.025,42.90639,EU
39.72099,8.82802,EU
45.3,24.65,EU
29.24711,110.95834,AS
52.90859,-1.03752,EU
48.1298,37.8594,EU
-35.38585,-64.46519,SA
46.48333,26.98333,EU
44.84095,-122.87092,NA
39.95373,-74.19792,NA
49.96384,22.03398,EU
47.43333,26.6,EU
-0.34514,100.36241,AS
-6.9485,112.8575,AS
-7.43622,37.70337,AF
46.52729,25.15131,EU
45.03333,22.26667,EU
37.71079,32.93482,EU
47.89137,28.29312,EU
18.69611,-98.81167,NA
46.33333,24.01667,EU
50.44512,2.68301,EU
49.87167,36.93472,EU
33.53115,-111.94265,NA
42.01015,0.25878,EU
-37.80931,145.1518,OC
-34.08384,151.15016,OC
11.1575,124.99083,AS
38.03472,27.55944,EU
14.79408,43.4362,AS
29.31051,-100.41786,NA
39.39158,16.23998,EU
31.89237,-100.48482,NA
45.25145,15.3255,EU
44.58333,24.1,EU
5.54167,95.33333,AS
54.09311,13.38786,EU
49.35,12.6,EU
50.93254,119.29468,EU
25.71111,-100.13472,NA
37.6168,78.28087,AS
29.77564,114.08595,AS
20.81641,-101.31467,NA
49.51121,17.52829,EU
-7.7776,114.0056,AS
9.6843,6.47889,AF
47.07143,24.62579,EU
-32.81667,-56.51667,SA
-6.4925,-77.47306,SA
28.2223,114.05827,AS
31.73721,35.25742,AS
19.21667,73.15,AS
37.36213,-6.67894,EU
48.72572,10.48561,EU
-7.2831,108.1867,AS
45.50781,8.0386,EU
-9.2329,-76.92328,SA
50.58335,11.00955,EU
50.43006,4.54152,EU
47.80716,13.779,EU
39.70173,-82.42682,NA
43.68938,12.97206,EU
52.80667,6.98889,EU
41.48275,14.04773,EU
46.05844,11.78657,EU
41.06327,14.2775,EU
35.69404,-78.37556,NA
36.47229,37.09471,AS
40.19559,29.06013,EU
41.65239,-5.26688,EU
-33.75757,25.3971,AF
51.12217,15.19375,EU
-8.5954,115.096,AS
43.74861,-87.97704,NA
-39.26667,-65.68333,SA
-7.4819,108.5998,AS
38.253,22.98211,EU
53.01734,6.23927,EU
46.66744,5.58456,EU
13.3672,122.5094,AS
34.90239,-5.94871,AF
30.45607,120.54673,AS
41.52311,-81.51846,NA
41.47127,25.65485,EU
-2.8979,119.8138,AS
43.8131,7.62829,EU
37.85422,-90.51818,NA
40.95593,-73.93125,NA
43.49111,52.10861,AS
12.92475,13.56617,AF
41.93012,2.25486,EU
40.0025,119.74889,AS
40.5863,9.0034,EU
26.0403,68.13763,AS
41.25403,16.42242,EU
48.69779,38.98133,EU
-9.11139,-37.12306,SA
38.24214,-121.51162,NA
55.8801,37.55758,EU
28.13379,120.06877,AS
52.36067,14.06185,EU
50.01239,1.99287,EU
46.22144,11.95598,EU
29.08266,108.35478,AS
31.13723,109.52206,AS
18.37347,-98.69002,NA
22.01528,-102.14583,NA
41.64719,126.51147,AS
55.4721,39.08017,EU
40.11642,-88.24338,NA
54.25,10.06667,EU
13.6406,-86.30815,NA
35.93871,97.92909,AS
36.67701,-93.86881,NA
38.98206,16.6307,EU
8.5688,78.09091,AS
50.54806,7.915,EU
41.20156,44.22877,AS
35.80369,-89.5373,NA
-20.76667,-65.33333,SA
52.93333,-4.5,EU
38.02807,39.03418,EU
41.60746,-7.31088,EU
16.71062,-92.45317,NA
13.15515,101.37226,AS
47.57211,-0.59422,EU
41.94206,-6.28647,EU
-6.9589,112.5545,AS
46.88333,3.15,EU
37.10922,-87.88196,NA
9.63752,-68.12884,SA
16.86008,-96.6949,NA
42.20597,12.39554,EU
41.69111,60.7525,AS
60.21209,24.72756,EU
18.985,-98.32444,NA
45.7792,11.8062,EU
22.6623,113.34509,AS
45.80138,9.00314,EU
44.95,23.85,EU
39.69161,20.78597,EU
49.49355,6.59686,EU
51.66436,19.64802,EU
41.02517,22.00437,EU
52.30418,15.44317,EU
38.34501,-98.20173,NA
40.09115,122.10409,AS
21.68196,110.90025,AS
28.13099,82.29726,AS
20.28845,82.7606,AS
48.85029,2.14523,EU
47.43333,16.05,EU
55.08033,-6.06291,EU
-6.11,-37.63667,SA
45.49258,10.21847,EU
52.5,7.48333,EU
50.46667,7.05,EU
41.48512,-8.76413,EU
29.39313,108.78459,AS
52.49208,-3.0021,EU
38.88783,-90.08483,NA
29.54468,-95.09104,NA
39.89698,-4.22895,EU
32.99512,-97.5428,NA
26.59208,116.16107,AS
23.76993,116.67166,AS
-19.46333,-45.60167,SA
-6.8518,111.7849,AS
53.50101,10.74068,EU
33.29395,-111.09623,NA
29.0809,108.54553,AS
47.95711,38.2316,EU
18.46639,121.34111,AS
50.81667,10.7,EU
25.02333,117.64806,AS
42.86906,13.76906,EU
38.45733,27.11062,EU
54.2064,27.8512,EU
42.82647,-73.96429,NA
-7.1806,108.5729,AS
17.08184,122.41574,AS
-7.2432,106.4581,AS
35.5318,36.07003,AS
56.2751,54.9338,EU
13.93111,121.42333000000001,AS
5.453,153.4575,OC
54.28333,10.05,EU
-26.71667,-55.08333,SA
35.53722,129.31667,AS
50.96667,7.86667,EU
43.85446,1.23425,EU
27.19351,2.46069,AF
45.65128,11.86004,EU
44.81686,33.97791,EU
48.65321,9.70625,EU
45.93333,25.56667,EU
53.49673,-0.31538,EU
46.49473,5.38931,EU
10.8195,123.0412,AS
-9.58333,-77.81667,SA
47.68333,8.98333,EU
39.96088,-89.72399,NA
44.4705,11.40851,EU
-6.9571,111.2973,AS
44.23306,42.01833,EU
10.54176,122.9383,AS
42.5114,14.14507,EU
53.81667,9,EU
57.66385,-4.34004,EU
-28.21518,-65.8742,SA
-35.11986,139.27345,OC
52.19603,10.8787,EU
58.27849,47.51636,EU
42.95535,-74.28513,NA
45.83989,127.08737,AS
40.76619,9.521,EU
13.2,34.16667,AF
45.2421,9.5372,EU
15.76667,-88.03333,NA
24.4793,112.64212,AS
50.86215,5.73229,EU
18.40717,-66.78212,NA
-36.36667,140.68333,OC
46.95537,-123.77378,NA
49.52278,6.22472,EU
-15.94861,-44.86444,SA
38.81595,-76.74969,NA
-8.6577,116.5519,AS
26.37312,-97.97167,NA
-7.0313,111.701,AS
7.11583,124.9125,AS
43.96726,7.98443,EU
48.99976,15.83482,EU
19.24083,-99.47194,NA
49.8,7.71667,EU
37.14386,-3.62534,EU
39.09574,117.22289,AS
23.42564,72.65739,AS
33.23531,110.98911,AS
47.88366,25.75735,EU
21.16516,77.3091,AS
17.47531,103.45753,AS
36.48994,5.5393,AF
41.76758,-76.44272,NA
50.74645,4.35754,EU
32.16611,-114.96167,NA
53.00704,13.1575,EU
41.45553,-8.21419,EU
38.34972,35.08667,EU
48.70971,30.44827,EU
51.50196,19.83049,EU
28.23361,106.83278,AS
4.3782,-7.71081,AF
8.15889,125.2825,AS
51.72575,11.13876,EU
49.77539,7.1969,EU
48.97352,4.01438,EU
39.4136,16.8222,EU
5.93587,5.67916,AF
50.35245,11.30969,EU
56.13278,61.84722,EU
52.55131,0.08828,EU
40.25922,-5.97828,EU
51.45,13.93333,EU
52.78285,39.87214,EU
46.39576,-112.73004,NA
47.98333,22.51667,EU
57.4007,16.20496,EU
44.7,26.66667,EU
51.61642,114.11242,EU
18.32667,-95.3625,NA
40.99244,0.27092,EU
41.16268,111.60018,AS
29.58016,-9.70086,AF
36.725,39.30861,EU
-8.281,113.5567,AS
39.66706,-75.72688,NA
11.00125,-63.79343,SA
-8.5092,115.0822,AS
46.30021,5.38809,EU
39.74454,-77.08804,NA
32.83255,74.57612,AS
23.49805,73.51352,AS
45.9074,21.98535,EU
35.14637,-3.85063,AF
47.02263,18.94056,EU
-7.13231,113.52351,AS
43.04558,-85.60059,NA
42.72637,2.9824,EU
42.05875,12.99661,EU
38.77457,114.31729,AS
41.95871,21.45835,EU
37.95388,31.59639,EU
33.09892,1.26082,AF
53.58935,9.984,EU
15.21006,100.83076,AS
47.31524,19.15843,EU
40.10881,29.51871,EU
47.40226,7.51511,EU
35.89063,-90.34427,NA
-6.5302,106.3898,AS
52.78333,11.11667,EU
36.68538,36.42312,EU
35.00044,-5.90378,AF
46.35259,6.5639,EU
-1.22495,102.24228,AS
18.24472,-100.56,NA
20.76779,-88.39164,NA
39.28333,-0.41667,EU
11.92144,109.15913,AS
54.04649,-2.79988,EU
57.00993,61.45776,EU
-2.1236,115.1958,AS
39.28333,-1.38333,EU
44.8755,25.77318,EU
40.88348,-5.3936,EU
31.97163,120.54307,AS
30.4269,130.57151,AS
44.92566,7.97165,EU
41.15694,-101.12627,NA
12.77452,103.44926,AS
-8.5513,120.7163,AS
-7.6378,108.0327,AS
-9.68,124.7403,AS
44.12426,8.17064,EU
42.9614,-88.01259,NA
53.52998,8.11253,EU
56.05825,-2.7229,EU
52.12139,11.38367,EU
45.51399,8.84954,EU
50.67775,10.59631,EU
47.28333,23.6,EU
52.22961,8.91612,EU
50.73333,11.8,EU
15.17042,120.68571,AS
48.25561,21.89195,EU
47.68333,23.25,EU
29.19913,118.39873,AS
42.19716,-2.51989,EU
52.85712,7.28199,EU
19.89131,-70.96204,NA
47.69359,16.07506,EU
29.4144,-98.20001,NA
43.77649,7.50435,EU
41.54209,-3.96203,EU
-13.07541,-76.31719,SA
45.89358,8.75763,EU
-23.94079,-64.79943,SA
52.64567,-0.27294,EU
-0.78679,-80.23473,SA
46.93773,22.12516,EU
47.23565,-122.5504,NA
43.83027,11.48655,EU
5.87568,121.29146,AS
20.96278,106.5095,AS
-8.5475,116.1352,AS
45.34188,1.68573,EU
47.45938,13.99023,EU
52.09332,1.32042,EU
39.94844,-0.30719,EU
51.6828,102.1408,EU
50.87769,5.93107,EU
12.6643,125.0456,AS
28.42595,108.99594,AS
37.98614,-100.98933,NA
43.07176,-70.76255,NA
40.14673,18.06937,EU
17.97556,-93.02417,NA
9.25688,-79.67937,NA
53.44502,5.774,EU
42.65858,-0.58846,EU
33.40178,-86.95444,NA
28.7,112,AS
18.91967,-98.17632,NA
16.38852,-96.8439,NA
50.65,11.86667,EU
43.23222,-99.43038,NA
47.65,10.05,EU
43.65833,3.88917,EU
51.855,6.10278,EU
53.604730000000004,15.0123,EU
44.28101,24.77458,EU
18.48278,-69.88914,NA
29.10239,75.96253,AS
36.98788,-3.56601,EU
30.59295,107.90383,AS
-28.00927,-65.71218,SA
29.85417,117.48357,AS
44.98643,-73.44653,NA
-8.4345,123.0688,AS
-2.11422,139.25282,AS
30.90355,113.57099,AS
40.99881,14.13173,EU
54.88875,-6.34701,EU
23.69356,71.907,AS
42.74053,123.84958,AS
47.23845,7.76854,EU
47.06667,26.31667,EU
21.88667,-82.80556,NA
48.2257,106.29152,AS
44.76137,7.53632,EU
56.15902,9.91691,EU
47.90901,12.29795,EU
39.04395,117.31014,AS
30.18229,111.87023,AS
51.23333,51.36667,AS
-37.78333,175.28333,OC
59.1277,15.14341,EU
43.77754,2.18885,EU
46.08333,24.11667,EU
14.25813,120.91558,AS
31.9357,121.43245,AS
42.28254,-83.1752,NA
35.52616,-98.70757,NA
51.32167,3.61667,EU
27.58194,109.13278,AS
31.69405,-89.13061,NA
43.3595,132.18887,EU
41.37917,19.6075,EU
39.00862,-94.46356,NA
47,16.1,EU
41.80582,-6.75719,EU
51.8123,0.7454,EU
50.68194,2.71741,EU
-4.31885,104.34715,AS
39.44872,-76.41774,NA
39.20194,-96.305,NA
40.76426,43.77474,AS
-7.3065,108.8328,AS
23.16788,113.23874,AS
41.23574,-8.6199,EU
41.40498,-102.34436,NA
38.53072,-0.57776,EU
-26.95291,152.77747,OC
4.29005,-74.81612,SA
42.41775,1.87986,EU
40.63889,26.53917,EU
-7.3215,108.0341,AS
13.93987,103.05307,AS
30.16356,73.56858,AS
50.95421,11.45428,EU
51.8175,4.63333,EU
49.76667,7.33333,EU
39.18333,98,AS
-17.21861,-42.59028,SA
31.11295,-86.04605,NA
47.61299,6.12571,EU
54.1192,31.0939,EU
39.0265,-75.51076,NA
18.46778,-95.23806,NA
53.9997,59.1064,EU
20.31724,-102.95406,NA
41.01842,14.71684,EU
30.16167,121.03889,AS
47.31461,-2.31105,EU
39.1069,35.69994,EU
56.8688,60.3015,EU
2.52582,96.33172,AS
42.00394,14.32338,EU
47.74148,18.64813,EU
49.76859,11.93972,EU
28.91235,110.00686,AS
39.90011,-75.28907,NA
-11.82583,43.44611,AF
49.09439,124.96699,AS
-8.0438,113.2345,AS
-7.5379,108.7836,AS
50.79229,10.27812,EU
34.50344,-82.65013,NA
-8.1002,113.8224,AS
47.95213,24.05216,EU
17.2667,120.7355,AS
53.18333,8,EU
25.6105,-80.42971,NA
53.18927,14.03847,EU
54.33389,93.25944,EU
48.3656,15.41416,EU
-6.598,106.2248,AS
49.4569,10.64548,EU
31.75615,25.08653,AF
39.13206,-75.53242,NA
45.41123,12.01418,EU
46.22476,26.78723,EU
-19.01667,-65.25,SA
-20.18333,25.23333,AF
45.37139,141.82111,AS
44.80108,-90.0793,NA
-7.19806,-37.92917,SA
44.3,25.46667,EU
43.27366,3.17224,EU
40.34622,-74.28792,NA
6.23429,-75.16335,SA
46.21388,1.4313,EU
40.09486,119.94776,AS
52.21667,-1.86667,EU
-6.5816,106.4846,AS
25.14944,111.64944,AS
54.18379,13.07133,EU
24.61235,117.99112,AS
-8.1947,114.9181,AS
40.17917,117.95861,AS
-6.4361,105.9725,AS
38.90789,-76.82969,NA
-7.1616,108.7433,AS
45.04364,24.88989,EU
46.1138,27.45311,EU
24.12861,112.76377,AS
45.60349,8.28695,EU
51.46667,5.48333,EU
42.53564,-72.53509,NA
36.26405,1.9679,AF
46.10156,6.11732,EU
-6.9985,112.3289,AS
8.90361,9.29086,AF
52.41642,13.58039,EU
48.71977,5.27808,EU
5.33278,-75.79111,SA
35.26556,113.65056,AS
48.30286,5.83125,EU
46.89274,24.79793,EU
45.28555,4.62474,EU
50.44593,8.04253,EU
21.3107,-76.93403,NA
25.30651,118.83033,AS
44.1,4.66667,EU
51.88531,4.60494,EU
36.81806,10.305,AF
44.81667,25.63333,EU
37.69627,-6.54967,EU
-8.1357,111.3953,AS
31.03637,31.38069,AF
47.21367,9.0259,EU
50.56956,-4.91759,EU
53.77944,73.88056,EU
48.21667,11,EU
55.97278,36.53417,EU
-9.6971,124.7076,AS
53.14,6.92639,EU
34.35,134.9,AS
46.56542,11.16937,EU
48.18266,-0.12642,EU
62.58333,23.61667,EU
47.38333,15.01667,EU
47.92796,16.21651,EU
47.18333,0.05,EU
49.03309,-118.4356,NA
-8.1654,124.5403,AS
36.46653,-79.90698,NA
44.35359,-100.37374,NA
37.42746,40.86096,EU
39.46667,-0.91667,EU
29.7454,117.54103,AS
48.14664,0.36224,EU
25.13109,113.10351,AS
51.15518,14.98853,EU
35.48333,133.05,AS
44.74722,27.7276,EU
-0.3523,100.54884,AS
28.23269,115.40841,AS
28.4601,77.02635,AS
-27.03333,-55.63333,SA
21.96094,106.36448,AS
24.01094,114.7872,AS
49.03333,104.08333,AS
50.65061,2.83305,EU
52.70546,0.27389,EU
54.10823,-5.89966,EU
41.33619,-75.96325,NA
39.59994,20.84261,EU
-17.72662,-65.1932,SA
45.50889,15.41333,EU
41.41826,46.92043,AS
-22.54417,-44.17139,SA
-8.73,116.3119,AS
9.07833,126.19861,AS
-8.168,112.1312,AS
42.00827,14.86026,EU
35.97859,-114.83249,NA
29.76034,114.00105,AS
46.31155,7.5712,EU
40.91904,110.38311,AS
52.19917,5.13889,EU
53.16386,6.98344,EU
48.58856,7.47747,EU
41.44724,32.46759,EU
40.99861,19.94778,EU
47.81618,26.02438,EU
40.50439,-2.04115,EU
35.45155,-77.68109,NA
17.02195,121.94194,AS
42.37036,-2.67076,EU
37.37847,-79.80698,NA
-7.62759,-72.67756,SA
45.01667,26.45,EU
43.69847,1.81858,EU
12.96199,100.89715,AS
41.95565,-71.70229,NA
51.67464,-4.91286,EU
49.43083,17.28795,EU
27.03328,114.20354,AS
42.35877,1.46144,EU
34.44542,2.52749,AF
20.73722,-105.27083,NA
32.18758,-111.09093,NA
36.70456,3.02462,AF
-5.76778,-79.31167,SA
28.0845,109.38225,AS
43.775,-88.43883,NA
45.14966,9.33456,EU
24.37338,77.04841,AS
61.91198,26.12796,EU
-7.1448,108.1472,AS
40.27285,-80.99676,NA
33.18934,69.27179,AS
56.11497,47.71805,EU
27.05524,79.9188,AS
32.59484,120.27691,AS
50.50776,2.79416,EU
45.15035,4.61493,EU
45.58854,9.33393,EU
-9.5324,119.669,AS
43.47631,6.18308,EU
38.24541,-78.110830000000007,NA
28.68735,69.9535,AS
50.4559,1.61315,EU
47.2,9.76667,EU
21.41073,71.16621,AS
49.51239,10.88797,EU
50.29411,10.17712,EU
11.3068,122.6408,AS
24.83003,102.79124,AS
-33.62078,151.15091,OC
47.20797,10.14184,EU
18.77257,84.41012,AS
20.10222,-89.46,NA
40.98894,28.67582,EU
42.77298,13.67626,EU
45.05338,7.54077,EU
41.24885,14.62438,EU
48.56667,10.81667,EU
50.85,12.63333,EU
18.31173,-71.16145,NA
50.67647,13.4675,EU
