ALTITUDE,x,y,LON,LAT,IDELEMENT,IDGRID,AREA,value
93.0000000000,4587500.0000000000,3929200.0000000000,14.5521185256,58.3875363943,1135120.0000000000,"1135120",625.0000000000,9.0000000000
97.0000000000,4612500.0000000000,3929200.0000000000,14.9778449511,58.3725270143,1135121.0000000000,"1135121",625.0000000000,5.0000000000
22.0000000000,4712500.0000000000,3929200.0000000000,16.6769800927,58.2991312866,1135125.0000000000,"1135125",502.6103465588,4.0000000000
100.0000000000,5512500.0000000000,3929200.0000000000,29.8639445886,56.9644423917,1135157.0000000000,"1135157",625.0000000000,2.0000000000
89.0000000000,5537500.0000000000,3929200.0000000000,30.2596596593,56.9021782546,1135158.0000000000,"1135158",625.0000000000,3.0000000000
74.0000000000,5562500.0000000000,3929200.0000000000,30.6541616607,56.8387270168,1135159.0000000000,"1135159",625.0000000000,1.0000000000
75.0000000000,5587500.0000000000,3929200.0000000000,31.0474350385,56.7740945598,1135160.0000000000,"1135160",625.0000000000,2.0000000000
145.0000000000,5612500.0000000000,3929200.0000000000,31.4394647017,56.7082868262,1135161.0000000000,"1135161",625.0000000000,3.0000000000
198.0000000000,5637500.0000000000,3929200.0000000000,31.8302360228,56.6413098168,1135162.0000000000,"1135162",625.0000000000,3.0000000000
87.0000000000,5487500.0000000000,3929200.0000000000,29.4670324659,57.0255136102,1135156.0000000000,"1135156",625.0000000000,3.0000000000
229.0000000000,5687500.0000000000,3929200.0000000000,32.6079474445,56.5038722496,1135164.0000000000,"1135164",625.0000000000,3.0000000000
247.0000000000,5712500.0000000000,3929200.0000000000,32.9948606039,56.4334239603,1135165.0000000000,"1135165",625.0000000000,3.0000000000
232.0000000000,5737500.0000000000,3929200.0000000000,33.3804615366,56.3618309271,1135166.0000000000,"1135166",625.0000000000,3.0000000000
221.0000000000,5762500.0000000000,3929200.0000000000,33.7647379226,56.2890994018,1135167.0000000000,"1135167",625.0000000000,3.0000000000
211.0000000000,5787500.0000000000,3929200.0000000000,34.1476778991,56.2152356779,1135168.0000000000,"1135168",625.0000000000,2.0000000000
205.0000000000,5812500.0000000000,3929200.0000000000,34.5292700583,56.1402460889,1135169.0000000000,"1135169",625.0000000000,2.0000000000
218.0000000000,5837500.0000000000,3929200.0000000000,34.9095034452,56.0641370049,1135170.0000000000,"1135170",625.0000000000,2.0000000000
1.0000000000,4737500.0000000000,3929200.0000000000,17.1006773147,58.2774530799,1135126.0000000000,"1135126",25.1051673112,2.0000000000
3.0000000000,5037500.0000000000,3929200.0000000000,22.1388985211,57.9146281304,1135138.0000000000,"1135138",106.8895665574,9.0000000000
3.0000000000,5112500.0000000000,3929200.0000000000,23.3819928198,57.7947026459,1135141.0000000000,"1135141",12.3680373183,10.0000000000
15.0000000000,5162500.0000000000,3929200.0000000000,24.2063637557,57.7083698348,1135143.0000000000,"1135143",81.7513022911,15.0000000000
59.0000000000,5187500.0000000000,3929200.0000000000,24.6171725069,57.6633019598,1135144.0000000000,"1135144",624.8420141599,14.0000000000
64.0000000000,5212500.0000000000,3929200.0000000000,25.0270336616,57.6169725874,1135145.0000000000,"1135145",625.0000000000,14.0000000000
58.0000000000,5237500.0000000000,3929200.0000000000,25.4359253992,57.5693864572,1135146.0000000000,"1135146",625.0000000000,15.0000000000
69.0000000000,5262500.0000000000,3929200.0000000000,25.8438263212,57.5205484077,1135147.0000000000,"1135147",625.0000000000,9.0000000000
88.0000000000,5287500.0000000000,3929200.0000000000,26.2507154564,57.4704633740,1135148.0000000000,"1135148",625.0000000000,9.0000000000
102.0000000000,5312500.0000000000,3929200.0000000000,26.6565722664,57.4191363851,1135149.0000000000,"1135149",625.0000000000,13.0000000000
133.0000000000,5337500.0000000000,3929200.0000000000,27.0613766502,57.3665725611,1135150.0000000000,"1135150",625.0000000000,14.0000000000
117.0000000000,5362500.0000000000,3929200.0000000000,27.4651089485,57.3127771105,1135151.0000000000,"1135151",624.6295662040,9.0000000000
44.0000000000,6862500.0000000000,3929200.0000000000,49.2504646100,52.0605508627,1135211.0000000000,"1135211",625.0000000000,9.0000000000
71.0000000000,5387500.0000000000,3929200.0000000000,27.8677499476,57.2577553278,1135152.0000000000,"1135152",624.6116836398,5.0000000000
66.0000000000,5412500.0000000000,3929200.0000000000,28.2692808832,57.2015125902,1135153.0000000000,"1135153",625.0000000000,3.0000000000
70.0000000000,5437500.0000000000,3929200.0000000000,28.6696834433,57.1440543555,1135154.0000000000,"1135154",625.0000000000,3.0000000000
70.0000000000,5462500.0000000000,3929200.0000000000,29.0689397707,57.0853861588,1135155.0000000000,"1135155",625.0000000000,5.0000000000
163.0000000000,6037500.0000000000,3929200.0000000000,37.9012871702,55.4157371186,1135178.0000000000,"1135178",625.0000000000,3.0000000000
142.0000000000,6062500.0000000000,3929200.0000000000,38.2688718013,55.3298440851,1135179.0000000000,"1135179",625.0000000000,3.0000000000
142.0000000000,6087500.0000000000,3929200.0000000000,38.6350122970,55.2428967399,1135180.0000000000,"1135180",625.0000000000,3.0000000000
135.0000000000,6112500.0000000000,3929200.0000000000,38.9997024523,55.1549016969,1135181.0000000000,"1135181",625.0000000000,3.0000000000
118.0000000000,6137500.0000000000,3929200.0000000000,39.3629364676,55.0658655781,1135182.0000000000,"1135182",625.0000000000,3.0000000000
123.0000000000,6162500.0000000000,3929200.0000000000,39.7247089437,54.9757950119,1135183.0000000000,"1135183",625.0000000000,4.0000000000
118.0000000000,6187500.0000000000,3929200.0000000000,40.0850148761,54.8846966303,1135184.0000000000,"1135184",625.0000000000,4.0000000000
113.0000000000,6212500.0000000000,3929200.0000000000,40.4438496499,54.7925770675,1135185.0000000000,"1135185",625.0000000000,3.0000000000
97.0000000000,6237500.0000000000,3929200.0000000000,40.8012090341,54.6994429576,1135186.0000000000,"1135186",625.0000000000,3.0000000000
111.0000000000,6262500.0000000000,3929200.0000000000,41.1570891760,54.6053009326,1135187.0000000000,"1135187",625.0000000000,3.0000000000
142.0000000000,6287500.0000000000,3929200.0000000000,41.5114865952,54.5101576204,1135188.0000000000,"1135188",625.0000000000,3.0000000000
137.0000000000,6312500.0000000000,3929200.0000000000,41.8643981778,54.4140196433,1135189.0000000000,"1135189",625.0000000000,3.0000000000
132.0000000000,6337500.0000000000,3929200.0000000000,42.2158211708,54.3168936155,1135190.0000000000,"1135190",625.0000000000,3.0000000000
138.0000000000,6362500.0000000000,3929200.0000000000,42.5657531752,54.2187861419,1135191.0000000000,"1135191",625.0000000000,3.0000000000
148.0000000000,6387500.0000000000,3929200.0000000000,42.9141921409,54.1197038160,1135192.0000000000,"1135192",625.0000000000,3.0000000000
186.0000000000,6412500.0000000000,3929200.0000000000,43.2611363596,54.0196532182,1135193.0000000000,"1135193",625.0000000000,3.0000000000
183.0000000000,6437500.0000000000,3929200.0000000000,43.6065844591,53.9186409142,1135194.0000000000,"1135194",625.0000000000,3.0000000000
210.0000000000,6462500.0000000000,3929200.0000000000,43.9505353969,53.8166734535,1135195.0000000000,"1135195",625.0000000000,3.0000000000
205.0000000000,6487500.0000000000,3929200.0000000000,44.2929884539,53.7137573675,1135196.0000000000,"1135196",625.0000000000,3.0000000000
223.0000000000,6512500.0000000000,3929200.0000000000,44.6339432277,53.6098991683,1135197.0000000000,"1135197",625.0000000000,3.0000000000
197.0000000000,6537500.0000000000,3929200.0000000000,44.9733996267,53.5051053470,1135198.0000000000,"1135198",625.0000000000,5.0000000000
233.0000000000,6562500.0000000000,3929200.0000000000,45.3113578635,53.3993823722,1135199.0000000000,"1135199",625.0000000000,4.0000000000
266.0000000000,6587500.0000000000,3929200.0000000000,45.6478184483,53.2927366886,1135200.0000000000,"1135200",625.0000000000,4.0000000000
215.0000000000,6612500.0000000000,3929200.0000000000,45.9827821828,53.1851747159,1135201.0000000000,"1135201",625.0000000000,4.0000000000
275.0000000000,6637500.0000000000,3929200.0000000000,46.3162501535,53.0767028472,1135202.0000000000,"1135202",625.0000000000,4.0000000000
275.0000000000,6662500.0000000000,3929200.0000000000,46.6482237254,52.9673274478,1135203.0000000000,"1135203",625.0000000000,4.0000000000
312.0000000000,6687500.0000000000,3929200.0000000000,46.9787045358,52.8570548539,1135204.0000000000,"1135204",625.0000000000,4.0000000000
198.0000000000,6712500.0000000000,3929200.0000000000,47.3076944875,52.7458913716,1135205.0000000000,"1135205",625.0000000000,6.0000000000
146.0000000000,6737500.0000000000,3929200.0000000000,47.6351957427,52.6338432754,1135206.0000000000,"1135206",625.0000000000,11.0000000000
170.0000000000,6762500.0000000000,3929200.0000000000,47.9612107167,52.5209168074,1135207.0000000000,"1135207",625.0000000000,16.0000000000
71.0000000000,6787500.0000000000,3929200.0000000000,48.2857420714,52.4071181762,1135208.0000000000,"1135208",625.0000000000,20.0000000000
86.0000000000,6812500.0000000000,3929200.0000000000,48.6087927094,52.2924535555,1135209.0000000000,"1135209",625.0000000000,13.0000000000
81.0000000000,6837500.0000000000,3929200.0000000000,48.9303657674,52.1769290838,1135210.0000000000,"1135210",625.0000000000,7.0000000000
51.0000000000,6887500.0000000000,3929200.0000000000,49.5690928242,51.9433249563,1135212.0000000000,"1135212",625.0000000000,6.0000000000
91.0000000000,6912500.0000000000,3929200.0000000000,49.8862542123,51.8252573905,1135213.0000000000,"1135213",625.0000000000,6.0000000000
74.0000000000,6937500.0000000000,3929200.0000000000,50.2019527870,51.7063541518,1135214.0000000000,"1135214",625.0000000000,6.0000000000
93.0000000000,6962500.0000000000,3929200.0000000000,50.5161927647,51.5866211868,1135215.0000000000,"1135215",391.2573847856,4.0000000000
628.0000000000,4162500.0000000000,3954200.0000000000,7.2732200655,58.6616126205,1136103.0000000000,"1136103",625.0000000000,15.0000000000
174.0000000000,5862500.0000000000,3954200.0000000000,35.4317923693,56.1953225778,1136171.0000000000,"1136171",625.0000000000,2.0000000000
160.0000000000,5887500.0000000000,3954200.0000000000,35.8109453935,56.1165133569,1136172.0000000000,"1136172",625.0000000000,2.0000000000
221.0000000000,5912500.0000000000,3954200.0000000000,36.1886838094,56.0365994611,1136173.0000000000,"1136173",625.0000000000,2.0000000000
105.0000000000,6987500.0000000000,3929200.0000000000,50.8289785595,51.4660644013,1135216.0000000000,"1135216",8.3550705480,3.0000000000
65.0000000000,3387500.0000000000,3954200.0000000000,-5.8086138888,57.7547021575,1136072.0000000000,"1136072",242.3515562886,9.0000000000
98.0000000000,3412500.0000000000,3954200.0000000000,-5.3981170876,57.8034676720,1136073.0000000000,"1136073",547.2770647393,8.0000000000
247.0000000000,3437500.0000000000,3954200.0000000000,-4.9866155180,57.8509721816,1136074.0000000000,"1136074",603.1178858476,7.0000000000
135.0000000000,3462500.0000000000,3954200.0000000000,-4.5741310915,57.8972107757,1136075.0000000000,"1136075",622.7811244389,8.0000000000
97.0000000000,4587500.0000000000,3954200.0000000000,14.5807616218,58.6118295194,1136120.0000000000,"1136120",625.0000000000,12.0000000000
92.0000000000,4612500.0000000000,3954200.0000000000,15.0091456659,58.5967132710,1136121.0000000000,"1136121",625.0000000000,7.0000000000
70.0000000000,4637500.0000000000,3954200.0000000000,15.4371738147,58.5802498825,1136122.0000000000,"1136122",625.0000000000,4.0000000000
35.0000000000,4662500.0000000000,3954200.0000000000,15.8648163471,58.5624412346,1136123.0000000000,"1136123",625.0000000000,4.0000000000
9.0000000000,5037500.0000000000,3954200.0000000000,22.2136828478,58.1356025382,1136138.0000000000,"1136138",231.4255558842,7.0000000000
199.0000000000,5937500.0000000000,3954200.0000000000,36.5649984337,55.9555875005,1136174.0000000000,"1136174",625.0000000000,2.0000000000
1.0000000000,3287500.0000000000,3954200.0000000000,-7.4401306842,57.5471316674,1136068.0000000000,"1136068",253.0608697343,18.0000000000
99.0000000000,3487500.0000000000,3954200.0000000000,-4.1606861538,57.9421786453,1136076.0000000000,"1136076",518.7147035552,7.0000000000
261.0000000000,6587500.0000000000,3954200.0000000000,45.8294008800,53.4858032393,1136200.0000000000,"1136200",625.0000000000,4.0000000000
95.0000000000,3512500.0000000000,3954200.0000000000,-3.7463034784,57.9858710858,1136077.0000000000,"1136077",118.3294471411,6.0000000000
40.0000000000,4062500.0000000000,3954200.0000000000,5.5563915584,58.6163819161,1136099.0000000000,"1136099",227.2400937029,14.0000000000
220.0000000000,4087500.0000000000,3954200.0000000000,5.9851995717,58.6297173149,1136100.0000000000,"1136100",624.5304369519,11.0000000000
420.0000000000,4112500.0000000000,3954200.0000000000,6.4142938577,58.6417017914,1136101.0000000000,"1136101",625.0000000000,11.0000000000
455.0000000000,4137500.0000000000,3954200.0000000000,6.8436441535,58.6523339679,1136102.0000000000,"1136102",625.0000000000,15.0000000000
1.0000000000,3312500.0000000000,3954200.0000000000,-7.0338631963,57.6008901581,1136069.0000000000,"1136069",134.8866754456,19.0000000000
51.0000000000,3337500.0000000000,3954200.0000000000,-6.6265077444,57.6534082481,1136070.0000000000,"1136070",30.6103300540,14.0000000000
277.0000000000,6612500.0000000000,3954200.0000000000,46.1653189551,53.3776755369,1136201.0000000000,"1136201",625.0000000000,4.0000000000
46.0000000000,3362500.0000000000,3954200.0000000000,-6.2180844498,57.7046806476,1136071.0000000000,"1136071",128.2986035826,10.0000000000
390.0000000000,4187500.0000000000,3954200.0000000000,7.7029910845,58.6695366797,1136104.0000000000,"1136104",625.0000000000,11.0000000000
260.0000000000,4212500.0000000000,3954200.0000000000,8.1329266012,58.6761052310,1136105.0000000000,"1136105",625.0000000000,7.0000000000
190.0000000000,4237500.0000000000,3954200.0000000000,8.5629959219,58.6813175156,1136106.0000000000,"1136106",625.0000000000,8.0000000000
58.0000000000,4537500.0000000000,3954200.0000000000,13.7230456192,58.6380138263,1136118.0000000000,"1136118",625.0000000000,4.0000000000
75.0000000000,4562500.0000000000,3954200.0000000000,14.1520515839,58.6255968975,1136119.0000000000,"1136119",625.0000000000,7.0000000000
80.0000000000,4262500.0000000000,3954200.0000000000,8.9931682841,58.6851729311,1136107.0000000000,"1136107",523.9025146560,5.0000000000
20.0000000000,4287500.0000000000,3954200.0000000000,9.4234128723,58.6876710314,1136108.0000000000,"1136108",64.7242870388,6.0000000000
53.0000000000,5187500.0000000000,3954200.0000000000,24.7062316900,57.8825524522,1136144.0000000000,"1136144",625.0000000000,13.0000000000
55.0000000000,5212500.0000000000,3954200.0000000000,25.1184040129,57.8359082371,1136145.0000000000,"1136145",625.0000000000,10.0000000000
60.0000000000,5237500.0000000000,3954200.0000000000,25.5295864196,57.7879996669,1136146.0000000000,"1136146",625.0000000000,14.0000000000
67.0000000000,5262500.0000000000,3954200.0000000000,25.9397571388,57.7388316842,1136147.0000000000,"1136147",625.0000000000,6.0000000000
59.0000000000,5287500.0000000000,3954200.0000000000,26.3488948408,57.6884093295,1136148.0000000000,"1136148",625.0000000000,6.0000000000
86.0000000000,5312500.0000000000,3954200.0000000000,26.7569786427,57.6367377390,1136149.0000000000,"1136149",625.0000000000,5.0000000000
240.0000000000,6637500.0000000000,3954200.0000000000,46.4997188482,53.2686364965,1136202.0000000000,"1136202",625.0000000000,4.0000000000
288.0000000000,6662500.0000000000,3954200.0000000000,46.8326021278,53.1586925705,1136203.0000000000,"1136203",625.0000000000,4.0000000000
214.0000000000,6687500.0000000000,3954200.0000000000,47.1639706379,53.0478501806,1136204.0000000000,"1136204",625.0000000000,4.0000000000
209.0000000000,6712500.0000000000,3954200.0000000000,47.4938264916,52.9361157173,1136205.0000000000,"1136205",625.0000000000,5.0000000000
152.0000000000,6737500.0000000000,3954200.0000000000,47.8221720643,52.8234955381,1136206.0000000000,"1136206",625.0000000000,5.0000000000
25.0000000000,4387500.0000000000,3954200.0000000000,11.1444962061,58.6840868558,1136112.0000000000,"1136112",200.8682529657,17.0000000000
75.0000000000,4412500.0000000000,3954200.0000000000,11.5746389455,58.6797971862,1136113.0000000000,"1136113",625.0000000000,19.0000000000
121.0000000000,4437500.0000000000,3954200.0000000000,12.0046687929,58.6741508232,1136114.0000000000,"1136114",625.0000000000,6.0000000000
